customer_id,stock_code,similarity_score,rank,match_reason
18159,22978,0.685064,3,"{""co_purchased_with"": ""22692"", ""source"": ""동시구매"", ""segment_support"": 0.011754}"
18160,85123A,0.886874,1,"{""co_purchased_with"": ""22469"", ""source"": ""동시구매"", ""segment_support"": 0.146022}"
18160,84836,0.863474,2,"{""co_purchased_with"": ""84978"", ""source"": ""동시구매"", ""segment_support"": 0.050181}"
18160,21733,0.842839,3,"{""co_purchased_with"": ""22469"", ""source"": ""동시구매"", ""segment_support"": 0.052893}"
18161,22139,0.851894,1,"{""co_purchased_with"": ""21790"", ""source"": ""동시구매"", ""segment_support"": 0.297972}"
18161,22086,0.817542,2,"{""co_purchased_with"": ""23344"", ""source"": ""동시구매"", ""segment_support"": 0.322153}"
18161,23247,0.792792,3,"{""co_purchased_with"": ""23245"", ""source"": ""동시구매"", ""segment_support"": 0.109984}"
18162,21327,0.751445,1,"{""co_purchased_with"": ""20978"", ""source"": ""동시구매"", ""segment_support"": 0.013562}"
18162,20975,0.74902,2,"{""co_purchased_with"": ""20982"", ""source"": ""동시구매"", ""segment_support"": 0.042495}"
18162,21329,0.748876,3,"{""co_purchased_with"": ""20978"", ""source"": ""동시구매"", ""segment_support"": 0.020796}"
18163,22487,0.7714,1,"{""co_purchased_with"": ""84836"", ""source"": ""동시구매"", ""segment_support"": 0.054702}"
18163,21621,0.766784,2,"{""co_purchased_with"": ""22499"", ""source"": ""동시구매"", ""segment_support"": 0.040687}"
18163,22189,0.766492,3,"{""co_purchased_with"": ""84836"", ""source"": ""동시구매"", ""segment_support"": 0.03255}"
18164,21754,0.826113,1,"{""co_purchased_with"": ""84879"", ""source"": ""동시구매"", ""segment_support"": 0.03125}"
18164,85123A,0.817022,2,"{""co_purchased_with"": ""84879"", ""source"": ""동시구매"", ""segment_support"": 0.084821}"
18164,23298,0.81327,3,"{""co_purchased_with"": ""23240"", ""source"": ""동시구매"", ""segment_support"": 0.0625}"
18165,22983,0.734842,1,"{""co_purchased_with"": ""22030"", ""source"": ""동시구매"", ""segment_support"": 0.02396}"
18165,22028,0.727275,2,"{""co_purchased_with"": ""22030"", ""source"": ""동시구매"", ""segment_support"": 0.014467}"
18165,22029,0.726952,3,"{""co_purchased_with"": ""22030"", ""source"": ""동시구매"", ""segment_support"": 0.030289}"
18166,22550,0.879327,1,"{""co_purchased_with"": ""21912"", ""source"": ""동시구매"", ""segment_support"": 0.022152}"
18166,21888,0.861811,2,"{""co_purchased_with"": ""21912"", ""source"": ""동시구매"", ""segment_support"": 0.038879}"
18166,21704,0.844627,3,"{""co_purchased_with"": ""21892"", ""source"": ""동시구매"", ""segment_support"": 0.020344}"
18167,22139,0.82778,1,"{""co_purchased_with"": ""20914"", ""source"": ""동시구매"", ""segment_support"": 0.089964}"
18167,22149,0.803792,2,"{""co_purchased_with"": ""20971"", ""source"": ""동시구매"", ""segment_support"": 0.056058}"
18167,22507,0.79871,3,"{""co_purchased_with"": ""85066"", ""source"": ""동시구매"", ""segment_support"": 0.033002}"
18168,20914,0.78019,1,"{""co_purchased_with"": ""22558"", ""source"": ""동시구매"", ""segment_support"": 0.137589}"
18168,20754,0.773321,2,"{""co_purchased_with"": ""21035"", ""source"": ""동시구매"", ""segment_support"": 0.08227}"
18168,21212,0.757046,3,"{""co_purchased_with"": ""21080"", ""source"": ""동시구매"", ""segment_support"": 0.249645}"
18169,22469,0.926548,1,"{""co_purchased_with"": ""22470"", ""source"": ""동시구매"", ""segment_support"": 0.065099}"
18169,85123A,0.915019,2,"{""co_purchased_with"": ""22470"", ""source"": ""동시구매"", ""segment_support"": 0.146022}"
18169,21733,0.892386,3,"{""co_purchased_with"": ""22470"", ""source"": ""동시구매"", ""segment_support"": 0.052893}"
18170,22766,0.828299,1,"{""co_purchased_with"": ""82482"", ""source"": ""동시구매"", ""segment_support"": 0.141186}"
18170,84836,0.827638,2,"{""co_purchased_with"": ""22469"", ""source"": ""동시구매"", ""segment_support"": 0.218409}"
18170,22507,0.811534,3,"{""co_purchased_with"": ""85066"", ""source"": ""동시구매"", ""segment_support"": 0.169267}"
18171,22168,0.764668,1,"{""co_purchased_with"": ""22487"", ""source"": ""동시구매"", ""segment_support"": 0.055319}"
18171,21733,0.761345,2,"{""co_purchased_with"": ""85123A"", ""source"": ""동시구매"", ""segment_support"": 0.178723}"
18171,48138,0.757555,3,"{""co_purchased_with"": ""48187"", ""source"": ""동시구매"", ""segment_support"": 0.143262}"
18172,22139,0.829341,1,"{""co_purchased_with"": ""22138"", ""source"": ""동시구매"", ""segment_support"": 0.297972}"
18172,22619,0.785608,2,"{""co_purchased_with"": ""22549"", ""source"": ""동시구매"", ""segment_support"": 0.145866}"
18172,22621,0.776375,3,"{""co_purchased_with"": ""21790"", ""source"": ""동시구매"", ""segment_support"": 0.181747}"
18173,84836,0.829877,1,"{""co_purchased_with"": ""84978"", ""source"": ""동시구매"", ""segment_support"": 0.157447}"
18173,21755,0.818353,2,"{""co_purchased_with"": ""22487"", ""source"": ""동시구매"", ""segment_support"": 0.156028}"
18173,84755,0.817765,3,"{""co_purchased_with"": ""84970S"", ""source"": ""동시구매"", ""segment_support"": 0.137589}"
18174,22386,0.967112,1,"{""co_purchased_with"": ""85099B"", ""source"": ""동시구매"", ""segment_support"": 0.043852}"
18174,85099F,0.957662,2,"{""co_purchased_with"": ""85099B"", ""source"": ""동시구매"", ""segment_support"": 0.037975}"
18174,22411,0.953431,3,"{""co_purchased_with"": ""85099B"", ""source"": ""동시구매"", ""segment_support"": 0.047468}"
18175,22464,0.798167,1,"{""co_purchased_with"": ""22224"", ""source"": ""동시구매"", ""segment_support"": 0.026673}"
18175,72760B,0.778093,2,"{""co_purchased_with"": ""85066"", ""source"": ""동시구매"", ""segment_support"": 0.020796}"
18175,85064,0.773069,3,"{""co_purchased_with"": ""84839"", ""source"": ""동시구매"", ""segment_support"": 0.006781}"
18176,22151,0.796675,1,"{""co_purchased_with"": ""84978"", ""source"": ""동시구매"", ""segment_support"": 0.024864}"
18176,21733,0.784707,2,"{""co_purchased_with"": ""84836"", ""source"": ""동시구매"", ""segment_support"": 0.052893}"
18176,22189,0.781747,3,"{""co_purchased_with"": ""84836"", ""source"": ""동시구매"", ""segment_support"": 0.03255}"
18177,20726,0.893078,1,"{""co_purchased_with"": ""20728"", ""source"": ""동시구매"", ""segment_support"": 0.24649}"
18177,22382,0.867284,2,"{""co_purchased_with"": ""22383"", ""source"": ""동시구매"", ""segment_support"": 0.309672}"
18177,22663,0.862675,3,"{""co_purchased_with"": ""22385"", ""source"": ""동시구매"", ""segment_support"": 0.123245}"
18178,22139,0.805132,1,"{""co_purchased_with"": ""22621"", ""source"": ""동시구매"", ""segment_support"": 0.208511}"
18178,20726,0.796847,2,"{""co_purchased_with"": ""22382"", ""source"": ""동시구매"", ""segment_support"": 0.123404}"
18178,20914,0.786427,3,"{""co_purchased_with"": ""22197"", ""source"": ""동시구매"", ""segment_support"": 0.137589}"
18179,22197,0.817717,1,"{""co_purchased_with"": ""21212"", ""source"": ""동시구매"", ""segment_support"": 0.195008}"
18179,22139,0.8104,2,"{""co_purchased_with"": ""22138"", ""source"": ""동시구매"", ""segment_support"": 0.297972}"
18179,20914,0.803392,3,"{""co_purchased_with"": ""21212"", ""source"": ""동시구매"", ""segment_support"": 0.216849}"
18180,22113,0.801926,1,"{""co_purchased_with"": ""22111"", ""source"": ""동시구매"", ""segment_support"": 0.178627}"
18180,22139,0.798201,2,"{""co_purchased_with"": ""22561"", ""source"": ""동시구매"", ""segment_support"": 0.297972}"
18180,35970,0.784853,3,"{""co_purchased_with"": ""22579"", ""source"": ""동시구매"", ""segment_support"": 0.157566}"
18181,21733,0.771013,1,"{""co_purchased_with"": ""85123A"", ""source"": ""동시구매"", ""segment_support"": 0.178723}"
18181,21164,0.742617,2,"{""co_purchased_with"": ""22413"", ""source"": ""동시구매"", ""segment_support"": 0.092199}"
18181,21770,0.736462,3,"{""co_purchased_with"": ""21908"", ""source"": ""동시구매"", ""segment_support"": 0.09078}"
18182,21733,0.812861,1,"{""co_purchased_with"": ""22470"", ""source"": ""동시구매"", ""segment_support"": 0.052893}"
18182,22189,0.802791,2,"{""co_purchased_with"": ""22470"", ""source"": ""동시구매"", ""segment_support"": 0.03255}"
18182,84836,0.795156,3,"{""co_purchased_with"": ""22470"", ""source"": ""동시구매"", ""segment_support"": 0.050181}"
18183,21754,0.829574,1,"{""co_purchased_with"": ""85123A"", ""source"": ""동시구매"", ""segment_support"": 0.134551}"
18183,21755,0.810317,2,"{""co_purchased_with"": ""85123A"", ""source"": ""동시구매"", ""segment_support"": 0.130399}"
18183,22487,0.809668,3,"{""co_purchased_with"": ""22457"", ""source"": ""동시구매"", ""segment_support"": 0.097176}"
18184,15034,0.788372,1,"{""co_purchased_with"": ""15036"", ""source"": ""동시구매"", ""segment_support"": 0.011161}"
18184,15044D,0.721881,2,"{""co_purchased_with"": ""15036"", ""source"": ""동시구매"", ""segment_support"": 0.002232}"
18184,84212,0.703067,3,"{""co_purchased_with"": ""15036"", ""source"": ""동시구매"", ""segment_support"": 0.008929}"
18185,21977,0.898244,1,"{""co_purchased_with"": ""21212"", ""source"": ""동시구매"", ""segment_support"": 0.068716}"
18185,84991,0.867106,2,"{""co_purchased_with"": ""84992"", ""source"": ""동시구매"", ""segment_support"": 0.061935}"
18185,84987,0.848637,3,"{""co_purchased_with"": ""21974"", ""source"": ""동시구매"", ""segment_support"": 0.036166}"
18186,20754,0.819361,1,"{""co_purchased_with"": ""20752"", ""source"": ""동시구매"", ""segment_support"": 0.019892}"
18186,21154,0.759387,2,"{""co_purchased_with"": ""21035"", ""source"": ""동시구매"", ""segment_support"": 0.023508}"
18186,22348,0.755369,3,"{""co_purchased_with"": ""21035"", ""source"": ""동시구매"", ""segment_support"": 0.017179}"
18187,20685,0.766923,1,"{""co_purchased_with"": ""48138"", ""source"": ""동시구매"", ""segment_support"": 0.042948}"
18187,20711,0.749417,2,"{""co_purchased_with"": ""20713"", ""source"": ""동시구매"", ""segment_support"": 0.021248}"
18187,48187,0.74804,3,"{""co_purchased_with"": ""48184"", ""source"": ""동시구매"", ""segment_support"": 0.041139}"
18188,22139,0.825113,1,"{""co_purchased_with"": ""22138"", ""source"": ""동시구매"", ""segment_support"": 0.297972}"
18188,22561,0.804081,2,"{""co_purchased_with"": ""22560"", ""source"": ""동시구매"", ""segment_support"": 0.212168}"
18188,21034,0.787707,3,"{""co_purchased_with"": ""22086"", ""source"": ""동시구매"", ""segment_support"": 0.210608}"
18189,22558,0.830891,1,"{""co_purchased_with"": ""20914"", ""source"": ""동시구매"", ""segment_support"": 0.042043}"
18189,22666,0.829697,2,"{""co_purchased_with"": ""22993"", ""source"": ""동시구매"", ""segment_support"": 0.064195}"
18189,22139,0.825616,3,"{""co_purchased_with"": ""22138"", ""source"": ""동시구매"", ""segment_support"": 0.089964}"
18190,22189,0.785553,1,"{""co_purchased_with"": ""85123A"", ""source"": ""동시구매"", ""segment_support"": 0.101329}"
18190,22507,0.771641,2,"{""co_purchased_with"": ""85123A"", ""source"": ""동시구매"", ""segment_support"": 0.054817}"
18190,21754,0.768083,3,"{""co_purchased_with"": ""85123A"", ""source"": ""동시구매"", ""segment_support"": 0.134551}"
18191,22178,0.841715,1,"{""co_purchased_with"": ""84946"", ""source"": ""동시구매"", ""segment_support"": 0.082226}"
18191,22460,0.820065,2,"{""co_purchased_with"": ""84949"", ""source"": ""동시구매"", ""segment_support"": 0.024086}"
18191,84755,0.81357,3,"{""co_purchased_with"": ""71459"", ""source"": ""동시구매"", ""segment_support"": 0.070598}"
18192,23298,0.817411,1,"{""co_purchased_with"": ""23209"", ""source"": ""동시구매"", ""segment_support"": 0.046112}"
18192,47566,0.817194,2,"{""co_purchased_with"": ""22423"", ""source"": ""동시구매"", ""segment_support"": 0.077758}"
18192,85123A,0.790559,3,"{""co_purchased_with"": ""20725"", ""source"": ""동시구매"", ""segment_support"": 0.146022}"
18193,22139,0.820587,1,"{""co_purchased_with"": ""22617"", ""source"": ""동시구매"", ""segment_support"": 0.089964}"
18193,22561,0.797692,2,"{""co_purchased_with"": ""21790"", ""source"": ""동시구매"", ""segment_support"": 0.045208}"
18193,84077,0.794075,3,"{""co_purchased_with"": ""21790"", ""source"": ""동시구매"", ""segment_support"": 0.042948}"
18194,22645,0.790722,1,"{""co_purchased_with"": ""21231"", ""source"": ""동시구매"", ""segment_support"": 0.080851}"
18194,22055,0.770213,2,"{""co_purchased_with"": ""22061"", ""source"": ""동시구매"", ""segment_support"": 0.041135}"
18194,47566B,0.770139,3,"{""co_purchased_with"": ""47590B"", ""source"": ""동시구매"", ""segment_support"": 0.092199}"
18195,22411,0.919801,1,"{""co_purchased_with"": ""21928"", ""source"": ""동시구매"", ""segment_support"": 0.047468}"
18195,85099B,0.916028,2,"{""co_purchased_with"": ""85099F"", ""source"": ""동시구매"", ""segment_support"": 0.082731}"
18195,21931,0.898688,3,"{""co_purchased_with"": ""85099F"", ""source"": ""동시구매"", ""segment_support"": 0.040687}"
18196,21136,0.762555,1,"{""co_purchased_with"": ""84879"", ""source"": ""동시구매"", ""segment_support"": 0.092199}"
18196,84755,0.749227,2,"{""co_purchased_with"": ""71459"", ""source"": ""동시구매"", ""segment_support"": 0.137589}"
18196,21733,0.747075,3,"{""co_purchased_with"": ""85123A"", ""source"": ""동시구매"", ""segment_support"": 0.178723}"
18197,22174,0.780974,1,"{""co_purchased_with"": ""22109"", ""source"": ""동시구매"", ""segment_support"": 0.014919}"
18197,21832,0.743805,2,"{""co_purchased_with"": ""22109"", ""source"": ""동시구매"", ""segment_support"": 0.016275}"
18197,84050,0.732317,3,"{""co_purchased_with"": ""22109"", ""source"": ""동시구매"", ""segment_support"": 0.018083}"
18198,22487,0.83444,1,"{""co_purchased_with"": ""22457"", ""source"": ""동시구매"", ""segment_support"": 0.205148}"
18198,84836,0.823609,2,"{""co_purchased_with"": ""22469"", ""source"": ""동시구매"", ""segment_support"": 0.218409}"
18198,47566,0.823073,3,"{""co_purchased_with"": ""85123A"", ""source"": ""동시구매"", ""segment_support"": 0.303432}"
18199,37503,0.866386,1,"{""co_purchased_with"": ""37502"", ""source"": ""동시구매"", ""segment_support"": 0.009946}"
18199,37449,0.808377,2,"{""co_purchased_with"": ""22061"", ""source"": ""동시구매"", ""segment_support"": 0.010398}"
18199,47570B,0.803832,3,"{""co_purchased_with"": ""37502"", ""source"": ""동시구매"", ""segment_support"": 0.004973}"
18200,23298,0.811431,1,"{""co_purchased_with"": ""23147"", ""source"": ""동시구매"", ""segment_support"": 0.046112}"
18200,22487,0.788977,2,"{""co_purchased_with"": ""22427"", ""source"": ""동시구매"", ""segment_support"": 0.054702}"
18200,84978,0.785876,3,"{""co_purchased_with"": ""84970L"", ""source"": ""동시구매"", ""segment_support"": 0.0434}"
18201,72760B,0.795637,1,"{""co_purchased_with"": ""85066"", ""source"": ""동시구매"", ""segment_support"": 0.020796}"
18201,22189,0.787336,2,"{""co_purchased_with"": ""85123A"", ""source"": ""동시구매"", ""segment_support"": 0.03255}"
18201,22487,0.785072,3,"{""co_purchased_with"": ""85066"", ""source"": ""동시구매"", ""segment_support"": 0.054702}"
18202,22487,0.82622,1,"{""co_purchased_with"": ""22457"", ""source"": ""동시구매"", ""segment_support"": 0.097176}"
18202,22993,0.825255,2,"{""co_purchased_with"": ""22961"", ""source"": ""동시구매"", ""segment_support"": 0.019103}"
18202,85123A,0.82283,3,"{""co_purchased_with"": ""22470"", ""source"": ""동시구매"", ""segment_support"": 0.292359}"
18203,22487,0.834374,1,"{""co_purchased_with"": ""21754"", ""source"": ""동시구매"", ""segment_support"": 0.131915}"
18203,22456,0.797738,2,"{""co_purchased_with"": ""22488"", ""source"": ""동시구매"", ""segment_support"": 0.097872}"
18203,22507,0.787313,3,"{""co_purchased_with"": ""22171"", ""source"": ""동시구매"", ""segment_support"": 0.100709}"
18204,21034,0.808284,1,"{""co_purchased_with"": ""22633"", ""source"": ""동시구매"", ""segment_support"": 0.089512}"
18204,22139,0.80501,2,"{""co_purchased_with"": ""21914"", ""source"": ""동시구매"", ""segment_support"": 0.089964}"
18204,85123A,0.801772,3,"{""co_purchased_with"": ""22469"", ""source"": ""동시구매"", ""segment_support"": 0.146022}"
18205,22666,0.812445,1,"{""co_purchased_with"": ""22720"", ""source"": ""동시구매"", ""segment_support"": 0.064195}"
18205,85123A,0.805091,2,"{""co_purchased_with"": ""22469"", ""source"": ""동시구매"", ""segment_support"": 0.146022}"
18205,22487,0.80035,3,"{""co_purchased_with"": ""22171"", ""source"": ""동시구매"", ""segment_support"": 0.054702}"
18206,22620,0.865615,1,"{""co_purchased_with"": ""21892"", ""source"": ""동시구매"", ""segment_support"": 0.037523}"
18206,21912,0.865135,2,"{""co_purchased_with"": ""21889"", ""source"": ""동시구매"", ""segment_support"": 0.043852}"
