customer_id,segment,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rationale,analyzed_at,created_at
16509,일반고객,296,1,363.70000000000005,2,1,2,212,"마지막 구매 후 296일이 지났고, 총 구매 횟수는 1회, 총 구매금액은 £363.70입니다. 최근성 점수 2점, 구매빈도 점수 1점, 구매금액 점수 2점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16510,이탈위험 고객,372,6,1757.25,2,4,4,244,"마지막 구매 후 372일이 지나 최근 구매가 오래된 편입니다. 다만 총 구매 횟수는 6회로 반복 구매 이력이 있었으나, 최근 구매가 끊긴 상태입니다. 총 구매금액은 £1,757.25이며, 최근성 점수 2점, 구매빈도 점수 4점, 구매금액 점수 4점 기준으로 이탈위험 고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16511,우수고객,21,6,1758.49,4,4,4,444,"마지막 구매 후 21일밖에 지나지 않아 최근 구매 이력이 뚜렷하고, 총 구매 횟수는 6회, 총 구매금액은 £1,758.49입니다. 최근성 점수 4점, 구매빈도 점수 4점, 구매금액 점수 4점이 모두 높은 수준이므로 우수고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16513,충성고객,4,4,874.59,5,4,3,543,"마지막 구매 후 4일이 지났고, 총 구매 횟수는 4회로 반복 구매 성향이 강합니다. 총 구매금액은 £874.59이며, 최근성 점수 5점, 구매빈도 점수 4점, 구매금액 점수 3점 기준으로 충성고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16515,우수고객,52,10,3179.06,4,5,5,455,"마지막 구매 후 52일밖에 지나지 않아 최근 구매 이력이 뚜렷하고, 총 구매 횟수는 10회, 총 구매금액은 £3,179.06입니다. 최근성 점수 4점, 구매빈도 점수 5점, 구매금액 점수 5점이 모두 높은 수준이므로 우수고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16516,신규고객,30,1,101.69999999999999,4,1,1,411,"마지막 구매 후 30일이 지난 최근 구매 고객이며, 총 구매 횟수는 1회로 아직 낮은 편입니다. 총 구매금액은 £101.70이고, 최근성 점수 4점, 구매빈도 점수 1점, 구매금액 점수 1점 기준으로 신규고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16517,일반고객,277,1,162.70000000000002,2,1,1,211,"마지막 구매 후 277일이 지났고, 총 구매 횟수는 1회, 총 구매금액은 £162.70입니다. 최근성 점수 2점, 구매빈도 점수 1점, 구매금액 점수 1점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16518,충성고객,61,4,959.37,3,4,3,343,"마지막 구매 후 61일이 지났고, 총 구매 횟수는 4회로 반복 구매 성향이 강합니다. 총 구매금액은 £959.37이며, 최근성 점수 3점, 구매빈도 점수 4점, 구매금액 점수 3점 기준으로 충성고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16519,충성고객,25,4,436.96,4,4,2,442,"마지막 구매 후 25일이 지났고, 총 구매 횟수는 4회로 반복 구매 성향이 강합니다. 총 구매금액은 £436.96이며, 최근성 점수 4점, 구매빈도 점수 4점, 구매금액 점수 2점 기준으로 충성고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16520,충성고객,186,6,2148.38,3,4,4,344,"마지막 구매 후 186일이 지났고, 총 구매 횟수는 6회로 반복 구매 성향이 강합니다. 총 구매금액은 £2,148.38이며, 최근성 점수 3점, 구매빈도 점수 4점, 구매금액 점수 4점 기준으로 충성고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16521,이탈위험 고객,415,3,1136.36,1,3,3,133,"마지막 구매 후 415일이 지나 최근 구매가 오래된 편입니다. 다만 총 구매 횟수는 3회로 반복 구매 이력이 있었으나, 최근 구매가 끊긴 상태입니다. 총 구매금액은 £1,136.36이며, 최근성 점수 1점, 구매빈도 점수 3점, 구매금액 점수 3점 기준으로 이탈위험 고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16522,이탈위험 고객,435,2,433.36,1,2,2,122,"마지막 구매 후 435일이 지나 최근 구매가 오래된 편입니다. 다만 총 구매 횟수는 2회로 반복 구매 이력이 있었으나, 최근 구매가 끊긴 상태입니다. 총 구매금액은 £433.36이며, 최근성 점수 1점, 구매빈도 점수 2점, 구매금액 점수 2점 기준으로 이탈위험 고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16523,우수고객,1,28,11916.33,5,5,5,555,"마지막 구매 후 1일밖에 지나지 않아 최근 구매 이력이 뚜렷하고, 총 구매 횟수는 28회, 총 구매금액은 £11,916.33입니다. 최근성 점수 5점, 구매빈도 점수 5점, 구매금액 점수 5점이 모두 높은 수준이므로 우수고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16524,이탈위험 고객,446,2,306.19,1,2,2,122,"마지막 구매 후 446일이 지나 최근 구매가 오래된 편입니다. 다만 총 구매 횟수는 2회로 반복 구매 이력이 있었으나, 최근 구매가 끊긴 상태입니다. 총 구매금액은 £306.19이며, 최근성 점수 1점, 구매빈도 점수 2점, 구매금액 점수 2점 기준으로 이탈위험 고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16525,우수고객,2,48,24151.3,5,5,5,555,"마지막 구매 후 2일밖에 지나지 않아 최근 구매 이력이 뚜렷하고, 총 구매 횟수는 48회, 총 구매금액은 £24,151.30입니다. 최근성 점수 5점, 구매빈도 점수 5점, 구매금액 점수 5점이 모두 높은 수준이므로 우수고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16526,일반고객,171,2,717.21,3,2,3,323,"마지막 구매 후 171일이 지났고, 총 구매 횟수는 2회, 총 구매금액은 £717.21입니다. 최근성 점수 3점, 구매빈도 점수 2점, 구매금액 점수 3점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16527,일반고객,81,2,1232.94,3,2,4,324,"마지막 구매 후 81일이 지났고, 총 구매 횟수는 2회, 총 구매금액은 £1,232.94입니다. 최근성 점수 3점, 구매빈도 점수 2점, 구매금액 점수 4점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16528,신규고객,3,1,244.41,5,1,1,511,"마지막 구매 후 3일이 지난 최근 구매 고객이며, 총 구매 횟수는 1회로 아직 낮은 편입니다. 총 구매금액은 £244.41이고, 최근성 점수 5점, 구매빈도 점수 1점, 구매금액 점수 1점 기준으로 신규고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16529,이탈위험 고객,190,4,1986.8,2,4,4,244,"마지막 구매 후 190일이 지나 최근 구매가 오래된 편입니다. 다만 총 구매 횟수는 4회로 반복 구매 이력이 있었으나, 최근 구매가 끊긴 상태입니다. 총 구매금액은 £1,986.80이며, 최근성 점수 2점, 구매빈도 점수 4점, 구매금액 점수 4점 기준으로 이탈위험 고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16530,일반고객,668,1,48.35,1,1,1,111,"마지막 구매 후 668일이 지났고, 총 구매 횟수는 1회, 총 구매금액은 £48.35입니다. 최근성 점수 1점, 구매빈도 점수 1점, 구매금액 점수 1점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16531,우수고객,22,11,2298.33,4,5,4,454,"마지막 구매 후 22일밖에 지나지 않아 최근 구매 이력이 뚜렷하고, 총 구매 횟수는 11회, 총 구매금액은 £2,298.33입니다. 최근성 점수 4점, 구매빈도 점수 5점, 구매금액 점수 4점이 모두 높은 수준이므로 우수고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16532,우수고객,17,5,8756.64,5,4,5,545,"마지막 구매 후 17일밖에 지나지 않아 최근 구매 이력이 뚜렷하고, 총 구매 횟수는 5회, 총 구매금액은 £8,756.64입니다. 최근성 점수 5점, 구매빈도 점수 4점, 구매금액 점수 5점이 모두 높은 수준이므로 우수고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16533,일반고객,19,3,1082.81,4,3,3,433,"마지막 구매 후 19일이 지났고, 총 구매 횟수는 3회, 총 구매금액은 £1,082.81입니다. 최근성 점수 4점, 구매빈도 점수 3점, 구매금액 점수 3점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16534,일반고객,642,1,635.9,1,1,3,113,"마지막 구매 후 642일이 지났고, 총 구매 횟수는 1회, 총 구매금액은 £635.90입니다. 최근성 점수 1점, 구매빈도 점수 1점, 구매금액 점수 3점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16535,신규고객,5,2,952.04,5,2,3,523,"마지막 구매 후 5일이 지난 최근 구매 고객이며, 총 구매 횟수는 2회로 아직 낮은 편입니다. 총 구매금액은 £952.04이고, 최근성 점수 5점, 구매빈도 점수 2점, 구매금액 점수 3점 기준으로 신규고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16536,일반고객,110,1,548.12,3,1,2,312,"마지막 구매 후 110일이 지났고, 총 구매 횟수는 1회, 총 구매금액은 £548.12입니다. 최근성 점수 3점, 구매빈도 점수 1점, 구매금액 점수 2점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16537,일반고객,641,1,10.55,1,1,1,111,"마지막 구매 후 641일이 지났고, 총 구매 횟수는 1회, 총 구매금액은 £10.55입니다. 최근성 점수 1점, 구매빈도 점수 1점, 구매금액 점수 1점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16538,이탈위험 고객,541,3,395.07,1,3,2,132,"마지막 구매 후 541일이 지나 최근 구매가 오래된 편입니다. 다만 총 구매 횟수는 3회로 반복 구매 이력이 있었으나, 최근 구매가 끊긴 상태입니다. 총 구매금액은 £395.07이며, 최근성 점수 1점, 구매빈도 점수 3점, 구매금액 점수 2점 기준으로 이탈위험 고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16539,우수고객,2,10,3289.66,5,5,5,555,"마지막 구매 후 2일밖에 지나지 않아 최근 구매 이력이 뚜렷하고, 총 구매 횟수는 10회, 총 구매금액은 £3,289.66입니다. 최근성 점수 5점, 구매빈도 점수 5점, 구매금액 점수 5점이 모두 높은 수준이므로 우수고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16540,일반고객,414,1,205.75,1,1,1,111,"마지막 구매 후 414일이 지났고, 총 구매 횟수는 1회, 총 구매금액은 £205.75입니다. 최근성 점수 1점, 구매빈도 점수 1점, 구매금액 점수 1점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16541,일반고객,735,1,424.03,1,1,2,112,"마지막 구매 후 735일이 지났고, 총 구매 횟수는 1회, 총 구매금액은 £424.03입니다. 최근성 점수 1점, 구매빈도 점수 1점, 구매금액 점수 2점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16542,신규고객,53,2,257.32,4,2,1,421,"마지막 구매 후 53일이 지난 최근 구매 고객이며, 총 구매 횟수는 2회로 아직 낮은 편입니다. 총 구매금액은 £257.32이고, 최근성 점수 4점, 구매빈도 점수 2점, 구매금액 점수 1점 기준으로 신규고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16543,일반고객,591,1,292.21,1,1,2,112,"마지막 구매 후 591일이 지났고, 총 구매 횟수는 1회, 총 구매금액은 £292.21입니다. 최근성 점수 1점, 구매빈도 점수 1점, 구매금액 점수 2점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16544,이탈위험 고객,519,4,376.70000000000005,1,4,2,142,"마지막 구매 후 519일이 지나 최근 구매가 오래된 편입니다. 다만 총 구매 횟수는 4회로 반복 구매 이력이 있었으나, 최근 구매가 끊긴 상태입니다. 총 구매금액은 £376.70이며, 최근성 점수 1점, 구매빈도 점수 4점, 구매금액 점수 2점 기준으로 이탈위험 고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16545,일반고객,164,2,689.8199999999999,3,2,3,323,"마지막 구매 후 164일이 지났고, 총 구매 횟수는 2회, 총 구매금액은 £689.82입니다. 최근성 점수 3점, 구매빈도 점수 2점, 구매금액 점수 3점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16546,이탈위험 고객,290,5,5307.07,2,4,5,245,"마지막 구매 후 290일이 지나 최근 구매가 오래된 편입니다. 다만 총 구매 횟수는 5회로 반복 구매 이력이 있었으나, 최근 구매가 끊긴 상태입니다. 총 구매금액은 £5,307.07이며, 최근성 점수 2점, 구매빈도 점수 4점, 구매금액 점수 5점 기준으로 이탈위험 고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16547,일반고객,546,1,104.25999999999999,1,1,1,111,"마지막 구매 후 546일이 지났고, 총 구매 횟수는 1회, 총 구매금액은 £104.26입니다. 최근성 점수 1점, 구매빈도 점수 1점, 구매금액 점수 1점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16548,일반고객,599,1,30.15,1,1,1,111,"마지막 구매 후 599일이 지났고, 총 구매 횟수는 1회, 총 구매금액은 £30.15입니다. 최근성 점수 1점, 구매빈도 점수 1점, 구매금액 점수 1점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
16549,우수고객,10,34,12781.8,5,5,5,555,"마지막 구매 후 10일밖에 지나지 않아 최근 구매 이력이 뚜렷하고, 총 구매 횟수는 34회, 총 구매금액은 £12,781.80입니다. 최근성 점수 5점, 구매빈도 점수 5점, 구매금액 점수 5점이 모두 높은 수준이므로 우수고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
